"user id	","tweets content	",created on,
MailOnline,Belgian city says its carnival depicting Jewish caricatures is 'just fun' after it was compared to Nazi anti-Semitism https://t.co/NOLoviEJHl,2/25/2020 9:58,
MailOnline,Queen Letizia of Spain cuts an elegant figure in a floral blouse as she and husband King Felipe VI host an audience at their Zarzuela Palace home in Madrid https://t.co/Nlwd8KIlZj,2/25/2020 9:45,
MailOnline,Chinese scientists claim they have developed an oral vaccine to beat coronavirus using baker's yeast https://t.co/ly57z5MAMb,2/25/2020 9:37,
MailOnline,RT @DailyMailCeleb: Convicted rapist Harvey Weinstein 'spends the night' at Manhattan hospital after 'suffering chest pains' during ambulan…,2/25/2020 9:22,
MailOnline,RT @DailyMailUK: Harry Potter fans will soon be able to explore Slytherin common room set to be displayed at Warner Bros. Studio Tour https…,2/25/2020 9:20,
MailOnline,Scientists find 'first-ever animal' that doesn't need oxygen to livehttps://www.dailymail.co.uk/sciencetech/article-8042165/Scientists-animal-doesnt-need-oxygen-live.html,2/25/2020 9:20,
MailOnline,RT @DailyMail: 'Michelle Obama LOVED Weinstein.' Trump attacks former first lady and Hillary Clinton after movie mogul's rape conviction  h…,2/25/2020 9:16,
MailOnline,Air stewardess fired for being one pound 'overweight' after 25 years with Malaysia Airlines LOSES claim for unfair dismissal https://t.co/PtU05ThhOr,2/25/2020 9:04,
MailOnline,RT @DailyMailUK: Father and son are jailed over the death of British teenager who fell into swimming pool in Ayia Napa https://t.co/84crTi2…,2/25/2020 8:52,
MailOnline,"Belgian city says its carnival depicting Jewish caricatures is 'just fun' 
https://t.co/dGcLGciXaO",2/25/2020 8:45,
MailOnline,How a gel made from VIAGRA eases painful blisters suffered by cancer patients undergoing radiotherapy https://t.co/5xb0LXDCHa,2/25/2020 8:42,
MailOnline,RT @DailyMailCeleb: Rose McGowan claims Harvey Weinstein was 'running a rape factory' and could be 'one of the world's worst sex offenders'…,2/25/2020 8:38,
MailOnline,Now Austria has coronavirus: Health officials confirm two cases of the deadly infection https://t.co/CV5pBgROxo,2/25/2020 8:23,
MailOnline,RT @DailyMailUK: Coronavirus outbreak 'could lead to ban on large gatherings https://t.co/3vzM71AMdk,2/25/2020 8:17,
MailOnline,RT @DailyMailUK: 'Worried' Health Secretary Matt Hancock admits he WOULDN'T go to coronavirus-hit Italy https://t.co/g1LaOinNeU,2/25/2020 8:17,
MailOnline,"Wine expert reveals perfect bottles to pair with your favourite meals, from Chianti with lasagne to Bordeaux with lamb chops https://t.co/jzS6Qc9q3M",2/25/2020 8:14,
MailOnline,RT @DailyMailUK: Prince Harry and Meghan's security detail is branded 'unworkable' https://t.co/0Pa293Ura5,2/25/2020 8:00,
MailOnline,Iran's deputy HEALTH minister tests positive for coronavirus https://t.co/pz4EC6SF0d https://t.co/lYOjinBzOZ,2/25/2020 7:56,
MailOnline,Chinese anti-coronavirus inspector uses his kung fu moves to prevent a man from returning to his home https://t.co/JlJePERRNY,2/25/2020 7:50,
MailOnline,Footage of a manatee being tied up and dragged along a road sparks outcry in Nigeria https://t.co/74MCiP2YE3,2/25/2020 7:43,
MailOnline,"RT @DailyMailUK: London stock market bounces back 0.5% to 7,195 points a day after coronavirus panic saw global prices plunge £1.2 trillion…",2/25/2020 7:38,
MailOnline,RT @DailyMailUK: Four human traffickers are jailed after 29 Vietnamese nationals were smuggled into the UK https://t.co/Pgq5KMgIk8,2/25/2020 7:37,
MailOnline,RT @DailyMailUK: Schoolchildren in Cornwall are told to self-isolate after ski trip to the coronavirus-hit Lombardy region of Italy https:/…,2/25/2020 7:37,
MailOnline,"RT @DailyMailUK: Married nursery worker, 20, had sex with a 13-year-old boy 'twice a month' for a year, court hears https://t.co/my6CvrPGLz",2/25/2020 7:33,
MailOnline,Wuhan woman 'with schizophrenia' climbs 8 storeys of tower block after 'son locked her up to prevent her from catching coronavirus' https://t.co/WzGUgDKWZw,2/25/2020 7:28,
MailOnline,"Scientists create internet connected biodegradable PAPER, which can be used to collect data about moisture levels in soil without any toxic e-waste https://t.co/Llltd1rTmk",2/25/2020 7:23,
MailOnline,"RT @DailyMailUK: Man admits killing his wife and an elderly woman after they were found dead in the street but denies murder 
https://t.co/…",2/25/2020 7:11,
MailOnline,"Egypt’s ousted president Hosni Mubarak dies, state TV announces https://t.co/0I0ygCghHL https://t.co/h73uI9doCv",2/25/2020 7:06,
MailOnline,RT @DailyMailUK: British PhD student discovers first example of fossilised plant gum dating back 110 million years in Brazil https://t.co/4…,2/25/2020 6:58,
MailOnline,Coronavirus fears grip South Korea as President Moon warns of 'very grave' outbreak https://t.co/G13oMtQc99,2/25/2020 6:58,
MailOnline,"Placido Domingo APOLOGISES to women who accused him of sexual harassment 
https://t.co/AlTjl8NDMS",2/25/2020 6:56,
MailOnline,Wine expert reveals perfect bottles to pair with your favourite meals https://t.co/2SRsH1AiVv,2/25/2020 6:46,
MailOnline,Fourth Diamond Princess cruise passenger dies in Japan after falling ill on coronavirus-stricken ship https://t.co/rxxZZr0noo,2/25/2020 6:37,
MailOnline,"Mona Lisa made out of 300 RUBIK'S CUBES sells for £400,000 in Paris https://t.co/aHyZt85Rp1",2/25/2020 6:36,
MailOnline,Coronavirus spreads to the SOUTH of Italy https://t.co/MF9uBB6nQb,2/25/2020 6:31,
MailOnline,Mother hangs rope from a fourth floor window and ties it to a swing seat so she can play with her child from home https://t.co/6jpZ82nzgg,2/25/2020 6:26,
MailOnline,Iran’s coronavirus death toll rises to 15 amid surge of new infections https://t.co/L9ILUA7sCh,2/25/2020 6:16,
MailOnline,Holidaymakers share the VERY elaborate towel creatures they've been greeted by on returning to their hotel rooms https://t.co/XU1o27BHDE,2/25/2020 6:16,
MailOnline,Coronavirus epidemic 'has PEAKED in China' says World Health Organisation https://t.co/K5BYxlQxRB,2/25/2020 6:06,
MailOnline,RT @DailyMail: US 'plotted to kill Julian Assange and make it look like an accident': Spies discussed kidnapping or poisoning him in Ecuado…,2/25/2020 6:05,
MailOnline,RT @DailyMailCeleb: Cristiano Ronaldo is hailed as 'family goals' as he poses for sweet bathtub snap with his four children https://t.co/uP…,2/25/2020 5:59,
MailOnline,Footage of a manatee being tied up and dragged along a road sparks outcry in Nigeria https://t.co/lxLf2CwZoU,2/25/2020 5:56,
MailOnline,Brave mother wades through icy pond in just a T-shirt to save her struggling dog https://t.co/r5XRQ2XEi6,2/25/2020 5:46,
MailOnline,"RT @DailyMailCeleb: Ozzy Osbourne, 71, discusses his Parkinson's battle and months of ill health... but insists retiring isn't an option ht…",2/25/2020 5:41,
MailOnline,RT @DailyMail: Rush Limbaugh claims the deadly coronavirus is being 'weaponized' by China to bring down Trump https://t.co/ZStPYX4qkF,2/25/2020 5:40,
MailOnline,Air stewardess fired for being one pound 'overweight' after 25 years with Malaysia Airlines LOSES claim for unfair dismissal https://t.co/sGrZ9KhdmR,2/25/2020 5:36,
MailOnline,RT @DailyMailUK: Man arrested on suspicion of double murder after bodies of couple were found in their home https://t.co/EiVtYVQQXn https:/…,2/25/2020 5:31,
MailOnline,How a gel made from VIAGRA eases painful blisters suffered by cancer patients undergoing radiotherapy https://t.co/BPY6bX1ldf,2/25/2020 5:26,
MailOnline,Mother hangs rope from a fourth floor window and ties it to a swing seat so she can play with her child from home https://t.co/N9zlQbmTuC,2/25/2020 5:16,
MailOnline,RT @DailyMailCeleb: Kim Kardashian covers up head to toe in a sleek black dress as she arrives for dinner in Malibu https://t.co/rdPGGq5fe0,2/25/2020 5:12,
MailOnline,RT @DailyMailCeleb: Beyoncé swaps 'triggering' lyric 'crashing' for 'laughing' during XO rendition at Kobe and Gigi Bryant memorial https:/…,2/25/2020 5:12,
MailOnline,Tens of thousands of tourists swarm to scenic spots across China despite coronavirus outbreak https://t.co/gM8jXeLHUJ,2/25/2020 5:05,
MailOnline,"Wine expert reveals perfect bottles to pair with your favourite meals, from Chianti with lasagne to Bordeaux with lamb chops https://t.co/5ittKqcSF1",2/25/2020 4:59,
MailOnline,"RT @DailyMailUK: All Brits returning from coronavirus-hit northern Italy should self-isolate for 14 DAYS, Health Secretary warns https://t.…",2/25/2020 4:58,
MailOnline,Footage of a manatee being tied up and dragged along a road sparks outcry in Nigeria https://t.co/LtSj1CYCfg,2/25/2020 4:50,
MailOnline,RT @DailyMail: Missing 15-month-old Evelyn Boswell's grandmother and her boyfriend extradited to Tennessee after being arrested in North Ca…,2/25/2020 4:46,
MailOnline,"Scientists create internet connected biodegradable PAPER, which can be used to collect data about moisture levels in soil without any toxic e-waste https://t.co/MObuedXT1o",2/25/2020 4:40,
MailOnline,RT @DailyMailUK: UK tourists in Italy blast 'pitiful' UK government coronavirus advice after seven die there https://t.co/04Z2jyZ14N,2/25/2020 4:33,
MailOnline,"Mona Lisa made out of 300 RUBIK'S CUBES sells for £400,000 in Paris https://t.co/OMedtaGckL",2/25/2020 4:28,
MailOnline,Millennials are more likely to become agitated and aggressive when forced to wait without their smartphone https://t.co/7GR0AgIQwM,2/25/2020 4:17,
MailOnline,"RT @DailyMail: Teenage climate change denier, 19, known as 'anti-Greta' will speak at Republican CPAC convention to promote 'climate realis…",2/25/2020 4:05,
MailOnline,Brave mother wades through icy pond to save her struggling dog https://t.co/hf6QG7x8CI,2/25/2020 4:04,
MailOnline,RT @DailyMailUK: MPs call for Harvey Weinstein to be STRIPPED of his CBE after rape and sex assault convictions https://t.co/2gdYla2gHP,2/25/2020 4:02,
MailOnline,RT @DailyMail: Trump praises India state visit after canons heralded his and Melania's arrival to presidential palace https://t.co/EPSyN4WQ…,2/25/2020 3:48,
MailOnline,RT @DailyMail: Melania Trump attends happiness class and receives a traditional tilaka forehead mark from students https://t.co/OtXOKeC5A6,2/25/2020 3:45,
MailOnline,Grounded parrot flies again after vet gives it a feather transplant https://t.co/QR7L9CW9YX,2/25/2020 3:44,
MailOnline,Coronavirus epidemic 'has PEAKED in China' says World Health Organisation https://t.co/OFPAmDEpaJ,2/25/2020 3:30,
MailOnline,Curious hippo stuns motorists when it takes a stroll through a busy petrol station in South Africa https://t.co/jCaAgxrH8S,2/25/2020 3:29,
MailOnline,"1,000 tourists at Tenerife hotel 'are quarantined' after Italian holidaymaker tested positive for coronavirus https://t.co/mqmzrlp7eJ",2/25/2020 3:20,
MailOnline,Revealed: How to lose up to a STONE in four weeks https://t.co/Hfqz3Pnpmv,2/25/2020 3:18,
MailOnline,RT @DailyMailUK: Vigilantes attack home Karen Matthews shares with her convicted paedophile fiancée https://t.co/LhJYZngzrK,2/25/2020 3:17,
MailOnline,"RT @DailyMailUK: Mother, 21, becomes 'Britain's youngest GRANDMOTHER' after tying knot with 56-year-old grandfather she met when she was 16…",2/25/2020 3:17,
MailOnline,"RT @DailyMail: Asian stocks drop as fears over the coronavirus weakening the world economy cause Dow Jones to plummet 1,000 points https://…",2/25/2020 3:16,
MailOnline,New coronavirus fears for tourists as 'Italian doctor' tests positive while holidaying on Tenerife https://t.co/LtkrzAbMn5,2/25/2020 3:06,
MailOnline,"RT @DailyMailUK: Harry and Meghan's security plans are 'unworkable' as Met Police is 'severely lacking trained officers', warns ex-protecti…",2/25/2020 3:04,
MailOnline,"The resting place of ancient armadillos that roamed the earth some 20,000 years ago is discovered in Argentina https://t.co/Yr3ywGcC1V",2/25/2020 3:04,
MailOnline,Horrifying moment bulldog attacks a toddler in an elevator in Brazil https://t.co/sujOrE3X5G,2/25/2020 2:43,
MailOnline,Holidaymakers share the VERY elaborate towel creatures they've been greeted by on returning to their hotel rooms https://t.co/VBabISqbO0,2/25/2020 2:31,
MailOnline,World Health Organization STILL refuses to say coronavirus crisis is at pandemic levels https://t.co/qtQkFHfatn,2/25/2020 2:19,
MailOnline,Archaeologists discover 'lost' ancient civilisation in Turkey that 'may have defeated the kingdom of Midas in battle' https://t.co/ZOAHFKq91p,2/25/2020 2:04,
MailOnline,Hilarious moment owl 'delivering a letter' refuses to let go of the post https://t.co/dXjpr3eYbj,2/25/2020 1:42,
MailOnline,Passenger is covered head to toe in BUBBLE WRAP as he is deported from Turkey for having a fake visa https://t.co/ccPOXc5LJa,2/25/2020 1:30,
MailOnline,Rio's famous carnival opens with its traditional spectacular samba dancing https://t.co/LpszFnIkJ8,2/25/2020 1:22,
MailOnline,Laboratory monkeys are infected with a lethal coronavirus as scientists work round-the-clock to find a vaccine for killer strain https://t.co/qhwleAf1od,2/25/2020 12:59,
MailOnline,"Man, 29, 'deliberately ploughed into German carnival parade' leaving dozens injured https://t.co/MCPwDKsVPz",2/25/2020 12:40,
MailOnline,Italy's coronavirus epidemic pounds economy as $1 TRILLION is wiped off the value of world stock markets over outbreak fears https://t.co/4AoqUkbxLw,2/25/2020 12:15,
MailOnline,"Shocking moment driver, 25, is ejected from his car after crashing into a highway concrete wall in Mexico https://t.co/0MNVqE4TDb",2/25/2020 11:55,
MailOnline,The coronavirus goldrush: Fears of a pandemic push prices of the precious metal to a 7-year high as investors scramble to protect their savings https://t.co/By85kaGhXR,2/25/2020 11:29,
MailOnline,Coronavirus epidemic 'has PEAKED in China' says World Health Organisation - but warn the rest of the world to prepare for a 'potential pandemic' https://t.co/8zIJPcxazH,2/25/2020 11:14,
MailOnline,World Health Organization expert warns the infection is 'rapidly' fitting category for the mysterious pathogen scientists fear will kill 80million https://t.co/SPNgCsRISv,2/25/2020 10:54,
MailOnline,'Paedophile' stares straight into hidden camera after 'molesting 12-year-old relative' as she tells him her parents set up CCTV to catch him https://t.co/WjXXdPzjMC,2/25/2020 10:34,
MailOnline,World Health Organization STILL refuses to say coronavirus crisis is at pandemic levels https://t.co/b01gY0MsfK,2/25/2020 10:18,
MailOnline,"A scientist has raised intriguing new questions about Jeanne Calment, the world's 'oldest woman' who died aged 122 https://t.co/fNFRJpHUMk",2/25/2020 10:01,
MailOnline,Coronavirus epidemic 'has PEAKED in China' says World Health Organisation - but warn the rest of the world to prepare for a 'potential pandemic' https://t.co/38R0vAzdD8,2/25/2020 9:41,
MailOnline,RT @DailyMail: Harvey Weinstein is rushed to hospital on the way to prison after being found guilty of raping and sexual assaulting two wom…,2/25/2020 9:25,
MailOnline,Parenting hack! Mother hangs rope from a fourth floor window and ties it to a swing seat so she can play with her child from home https://t.co/oVCF6S0B4T,2/25/2020 9:16,
MailOnline,Terrifying moment a venomous snake emerges from a man's TROUSERS after he fell down a well in India https://t.co/ErLicxjAyv,2/25/2020 8:57,
MailOnline,Novel privacy tool erases humans from a live video fees in real-time to prevent hackers from SPYING on you via your webcam https://t.co/6zZJR5ng1U,2/25/2020 8:38,
MailOnline,Air stewardess who was fired for being one pound 'overweight' after 25 years with Malaysia Airlines loses her claim for unfair dismissal https://t.co/qi53mnkeVU,2/25/2020 8:19,
MailOnline,Pensioner butchers a cat outside a restaurant in Wuhan as the city is riddled with coronavirus https://t.co/rmocCKnueH,2/25/2020 8:01,
MailOnline,Canine capers! Pet owners share hilarious Snapchats of their mischievous dogs https://t.co/rr3dFgDVcL,2/25/2020 7:41,
MailOnline,Officer beats two toy poodles to death with an iron rod in front of their owner 'to prevent the spread of coronavirus' https://t.co/JOkuKGw4Yr,2/25/2020 7:21,
MailOnline,"Horror as mother is raped by two men who beat her son, 4, to death with a rock and left her for dead in Argentina https://t.co/ODhCc47RdK",2/25/2020 7:01,
MailOnline,'Paedophile' stares straight into hidden camera after 'molesting 12-year-old relative' https://t.co/n0phQpttta,2/25/2020 6:41,
MailOnline,Mars DOES experience quakes just like Earth https://t.co/jvAyUa7jKp,2/25/2020 6:21,
MailOnline,Brave mother wades through icy pond in just a T-shirt to save dog who fell in the water while chasing ducks in Russia https://t.co/lYnBe0g3Lt,2/25/2020 6:01,
MailOnline,"Children scream as wild lynx pounces on trainer and claws his chest, neck and head in Russian travelling circus https://t.co/0kT2ofrQ8a",2/25/2020 5:41,
MailOnline,RT @DailyMailUK: Meghan Markle will conduct 'private and patronage-related meetings' when she returns to the UK next month https://t.co/Ivq…,2/25/2020 5:34,
MailOnline,"RT @DailyMailUK: Royal Family shares an update on the work being carried out in the palace's East Wing 
https://t.co/7NOhPkmkgP",2/25/2020 5:33,
MailOnline,RT @DailyMailCeleb: Kim and Khloe Kardashian join Kanye West and Kris Jenner as they mourn family friend Kobe Bryant at public memorial htt…,2/25/2020 5:24,
MailOnline,RT @DailyMailCeleb: Beyonce looks to the heavens as she honors her late friend Kobe Bryant by performing Halo at public memorial https://t.…,2/25/2020 5:24,
MailOnline,"Millennials are more likely to become agitated and aggressive when forced to wait without their smartphone, study shows https://t.co/IRwasYigws",2/25/2020 5:21,
MailOnline,"RT @DailyMailCeleb: Heartbroken Vanessa Bryant holds it together to pay tribute to Kobe and Gianna, 13, after suing 'reckless' chopper firm…",2/25/2020 5:14,
MailOnline,"Eating cheese, yogurt and milk can cut the risk of suffering a stroke by up to ten per cent, new research suggests https://t.co/eI4fAGfpV4",2/25/2020 5:01,
MailOnline,RT @DailyMailCeleb: Christina Aguilera sings a heartfelt version of Franz Schubert's Ave Maria at Kobe and Gigi Bryant's memorial #kobefare…,2/25/2020 4:53,
MailOnline,RT @DailyMailCeleb: Alicia Keys performs stirring rendition of Beethoven's Moonlight Sonata at Kobe and Gigi Bryant's memorial #KobeFarewel…,2/25/2020 4:53,
MailOnline,RT @DailyMailUK: British student is 'raped in Italian bar at 3am after she was followed into the bathroom' https://t.co/WxFBUzaQUl,2/25/2020 4:53,
MailOnline,"SEVEN now dead in Italian coronavirus outbreak, 229 infected https://t.co/38vsUuSIcf",2/25/2020 4:49,
MailOnline,"Scientist raises new questions about Jeanne Calment, the world's 'oldest woman' who died aged 122 https://t.co/wIGRcJE3Ne",2/25/2020 4:41,
MailOnline,RT @DailyMailCeleb: Shaq speaks about his relationship with Kobe #KobeFarewell https://t.co/2kLjAy36qz https://t.co/uRBVjGYdoH,2/25/2020 4:24,
MailOnline,RT @DailyMailUK: Chilling moment Manchester Arena bomber Salman Abedi scouted Manchester Arena four days before terror attack https://t.co/…,2/25/2020 4:24,
MailOnline,Coronavirus strikes Italy: Austria blocks ALL trains crossing the border after THREE people die and more than 150 fall ill https://t.co/q89TUA1ghw,2/25/2020 4:21,
MailOnline,"RT @DailyMailCeleb: With tears in his eyes, NBA legend Michael Jordan speaks about Kobe: 'He left nothing in the tank, he left it all on th…",2/25/2020 4:07,
MailOnline,"RT @DailyMailUK: BRIT Award winner Mabel forced to cancel Italy leg of her tour due to coronavirus fears 
https://t.co/0UNUznkky8",2/25/2020 4:02,
MailOnline,Dozens of masked protesters marred the opening night of Chile's storied Viña del Mar Festival https://t.co/fJNWEWWs1p,2/25/2020 4:01,
MailOnline,"RT @DailyMailCeleb: Alicia Keys performs Beethoven's Moonlight Sonata, one of Kobe and Gigi's favorite musical pieces #KobeandGianna https:…",2/25/2020 4:00,
MailOnline,RT @DailyMailCeleb: 'Gigi was a combination of dignity and grace with a sense of humor' - Rob Pelinka #KobeFarewell https://t.co/oBOVNZcmgD…,2/25/2020 3:50,
MailOnline,Agnelli insists Inter Milan title clash WILL be played in Turin despite fears over coronavirus outbreak https://t.co/SAxBxJe8yI,2/25/2020 3:41,
MailOnline,"RT @DailyMailCeleb: Rob Pelinka Kobe's former agent and Gigi's godfather, speaks about his relationship with Kobe and Gianna #KobeFarewell…",2/25/2020 3:40,
MailOnline,RT @DailyMailCeleb: 'He allowed Gigi to be Gigi and not Kobe Bryant's daughter' - Geno on Kobe and Gianna visiting UCONN #KobeFarewell http…,2/25/2020 3:37,
MailOnline,"RT @DailyMailCeleb: Geno Auriemma, UCONN women's basketball coach, speaks about his relationship with Gigi and Kobe #KobeFarewell https://t…",2/25/2020 3:37,
MailOnline,Laboratory monkeys are infected with a lethal coronavirus as scientists work round-the-clock to find a vaccine for killer strain https://t.co/8DIA5EaExu,2/25/2020 3:21,
MailOnline,RT @DailyMailCeleb: 'Kobe was the MVP of girl dads.' - Vanessa Bryant #KobeFarewelll https://t.co/pza9iq7CDL https://t.co/d0RP7KHh2Q,2/25/2020 3:08,
MailOnline,"RT @DailyMailCeleb: 'Kobe was mine. He was my everything. I was his first girlfriend, his first love, his wife, his confidant and his prote…",2/25/2020 3:05,
MailOnline,RT @DailyMailCeleb: 'I'll never get to see her father daughter dance at her wedding' -Vanessa Bryant  #KobeFarewell https://t.co/6nPg8RvmwV…,2/25/2020 3:05,
MailOnline,RT @DailyMailCeleb: 'She would have made a huge difference for women's basketball. She was motivated to change the way people viewed women'…,2/25/2020 3:04,
MailOnline,Thousands of people line up to buy face masks in astonishing drone footage from South Korea https://t.co/xWUqqUG2Yv,2/25/2020 3:01,
MailOnline,RT @DailyMailUK: Nando's sparks fury after revealing it's REMOVED four items from the menu to make way for seasonal sides https://t.co/1jlO…,2/25/2020 3:00,
MailOnline,RT @DailyMailCeleb: 'Gigi was sunshine. She brightened up my day every day. I miss looking at her beautiful face' - Vanessa Bryant #KobeFar…,2/25/2020 2:59,
MailOnline,RT @DailyMailCeleb: Vanessa Bryant sits among the thousands of mourners who have gathered at the Staples Center to celebrate the life of Ko…,2/25/2020 2:59,
MailOnline,Horrifying moment bulldog attacks a toddler in an elevator in Brazil https://t.co/Cx0ykJBAh6,2/25/2020 2:41,
MailOnline,RT @DailyMailCeleb: Beyonce sings opening song at the #kobebryantmemorial https://t.co/eEbLNiAxcy,2/25/2020 2:34,
MailOnline,"Fossilized shells of ancient armadillos that roamed the earth 20,000 years ago are discovered in Argentina https://t.co/xfrEiXKnFc",2/25/2020 2:31,
MailOnline,RT @DailyMailUK: Caroline Flack fans are left in tears as London Underground board pays 'perfect' tribute to the late Love Island host http…,2/25/2020 2:21,
MailOnline,Auschwitz museum slams Amazon's new Nazi-hunter show for 'fake' and 'dangerous' depiction of Holocaust https://t.co/9WEg1LL9hF,2/25/2020 2:21,
MailOnline,World Health Organization STILL refuses to say coronavirus crisis is at pandemic levels https://t.co/mI2g0mdsZs,2/25/2020 2:06,
MailOnline,China BANS eating wild animals amid fears the practice sparked coronavirus outbreak https://t.co/tZ8ONwBZ7f,2/25/2020 2:01,
MailOnline,RT @DailyMailUK: Lidl becomes the first UK supermarket to launch recycled packaging made from 'ocean bound plastic' https://t.co/Z7bkqBgQQs,2/25/2020 1:58,
MailOnline,Italian bus driver sparks coronavirus panic in France https://t.co/IsgzRw4Vic,2/25/2020 1:51,
MailOnline,Micro-fossil of one BILLION-year-old seaweed discovered in China could be an ancestor of Earth's earliest land plants and trees https://t.co/w8A2cKwAAr,2/25/2020 1:41,
MailOnline,RT @DailyMailUK: Boris Johnson voices 'full confidence' in Home Secretary Priti Patel as her allies say she is victim of 'sexism https://t.…,2/25/2020 1:35,
MailOnline,"Horror as mother is raped by two men who beat her son, 4, to death with a rock and left her for dead in Argentina https://t.co/eAqZE90oEb",2/25/2020 1:31,
MailOnline,RT @DailyMailUK: Royal biographer Tom Bower blames Meghan Markle for 'spiteful' statement on dropping Sussex Royal brand https://t.co/FC157…,2/25/2020 1:27,
MailOnline,RT @DailyMailCeleb: THIS is the controversial Harvey Weinstein juror who authored upcoming juicy novel about predatory older men who seduce…,2/25/2020 1:22,
MailOnline,RT @DailyMailCeleb: Harvey Weinstein prosecutor is a straight-talking Staten Island mother-of-two known as 'a soldier of justice' https://t…,2/25/2020 1:21,
MailOnline,Huawei unveils Mate XS foldable smartphone and announces it will be available outside China for the first time https://t.co/sHvm9b4ffq,2/25/2020 1:21,
MailOnline,RT @DailyMailCeleb: The six women who testified at Weinstein's rape trial about his 'deformed' naked body and forcible oral sex https://t.c…,2/25/2020 1:20,
MailOnline,RT @DailyMailCeleb: Weinstein's 'bulldog' defense lawyer Donna Rotunno loathes the #MeToo movement and loves representing accused rapists h…,2/25/2020 1:19,
MailOnline,Pensioner butchers a cat outside a restaurant in Wuhan as the city is riddled with coronavirus https://t.co/7PnHMFvsiQ,2/25/2020 1:15,
MailOnline,Italian passenger jet is 'held' in Mauritius over coronavirus fears https://t.co/rqvSYyMrro,2/25/2020 1:11,
MailOnline,RT @DailyMailCeleb: Weinstein was NOT found guilty of the two most serious counts of predatory sexual assault and also first degree rape in…,2/25/2020 1:07,
MailOnline,RT @DailyMailCeleb: Weinstein has been found guilty of third degree rape and a criminal sexual act in his high profile New York trial. http…,2/25/2020 1:07,
MailOnline,RT @DailyMailUK: Queen 'wants Megxit to be over and done with' and doesn't like talking about Prince Harry and Meghan's departure https://t…,2/25/2020 1:05,
MailOnline,Mars DOES experience quakes just like Earth https://t.co/E0J0rypo2y,2/25/2020 1:01,
MailOnline,Dozens injured after man 'targeting children' deliberately drives car into crowds at a German carnival https://t.co/qo5djULpyM,2/25/2020 1:00,
MailOnline,Beijing warns its citizens not to travel to the US after claiming Chinese tourists are 'suffering unfair treatment' https://t.co/gp6vEcX0kF,2/25/2020 12:57,
MailOnline,'Paedophile' stares straight into hidden camera after 'molesting 12-year-old relative' https://t.co/4YJ1k5i5GV,2/25/2020 12:53,
MailOnline,"World must prepare for 'potential coronavirus pandemic', World Health Organization chief says https://t.co/P7gpEquus7",2/25/2020 12:51,
MailOnline,Netanyahu threatens a WAR with Hamas following rocket attack sparked by Israeli soldiers  https://t.co/YtjaAvCwEr,2/25/2020 12:49,
MailOnline,RT @DailyMailCeleb: Harvey Weinstein is found guilty on two of five counts in New York rape trial https://t.co/3bW7880Ulz https://t.co/6fNc…,2/25/2020 12:48,
MailOnline,WHO expert warns the infection is 'rapidly' fitting category for the mysterious pathogen scientists fear will kill 80million https://t.co/ALedu6isT8,2/25/2020 12:47,
MailOnline,Coronavirus infects global markets as Dow drops more than 800 points https://t.co/SYvJAcDNzq,2/25/2020 12:43,
MailOnline,RT @DailyMailUK: Queen brightens up an unusually sombre black jacket with a leaf-patterned scarf as she leaves Windsor Castle https://t.co/…,2/25/2020 12:42,
MailOnline,RT @DailyMailUK: Tesco becomes first UK supermarket to sell plasters for different skin tones https://t.co/jcQ3Gljm8S,2/25/2020 12:42,
MailOnline,Motorist 'deliberately drove into German carnival crowd' police say after dozens are left injured when Mercedes smashes into families https://t.co/dpWoaNl8rm,2/25/2020 12:41,
MailOnline,Murder case against Lesotho's 80-year-old leader is delayed while high court decides if he can claim IMMUNITY while still prime minister https://t.co/vC9D1EvQbL,2/25/2020 12:37,
MailOnline,Officer beats two toy poodles to death with an iron rod in front of their owner 'to prevent the spread of coronavirus' https://t.co/k2kzQrnJ7C,2/25/2020 12:31,
MailOnline,Huawei unveils Mate XS foldable smartphone and announces it will be available outside China for the first time https://t.co/gkNk01uBFR,2/25/2020 12:26,
MailOnline,Where the other half ski! The resorts attracting the world's wealthiest snow bunnies https://t.co/6MJ1ph2sUL,2/25/2020 12:21,
MailOnline,"Millennials are more likely to become agitated and aggressive when forced to wait without their smartphone, study shows https://t.co/KAzRrnvrRl",2/25/2020 12:16,
MailOnline,Murder case against Lesotho's 80-year-old leader is delayed while high court decides if he can claim IMMUNITY while still prime minister https://t.co/nT03eG3TaD,2/25/2020 12:11,
MailOnline,Chinese embassy representative is LAUGHED at by Q&A audience for describing prison camps as 'training centres' https://t.co/4dq3wMfbJb,2/25/2020 12:11,
MailOnline,World Health Organization chief says world must prepare for 'potential coronavirus pandemic' https://t.co/OmspXXpakT,2/25/2020 12:06,
MailOnline,RT @DailyMailUK: KFC fans go wild as chain announces an EIGHTY-piece popcorn chicken bucket for just £5.99 https://t.co/JZdRwfp1Re,2/25/2020 12:01,
MailOnline,"RT @DailyMailUK: Crossbow killer, 39, is found guilty of murdering pensioner, 74, after targeting him https://t.co/iPU6dKAKTG",2/25/2020 12:01,
MailOnline,Car ploughs into a crowd at a German town's carnival parade - leaving at least 15 people injured https://t.co/AXE2N1M3Yr,2/25/2020 12:01,
MailOnline,Two dead after armed Haitian police fire at army headquarters in protest over work conditions https://t.co/TPT3p2VM4m,2/24/2020 11:56,
